Campagne,Site,Station,Transect,Type de poisson (Code),Décompte
2011,Chateaubriand,Hnasse,2,SAU,0
2011,Chateaubriand,Hnasse,2,APE,7
2011,Chateaubriand,Hnasse,3,PAP,0
2011,Chateaubriand,Hnasse,3,AGL,0
2011,Chateaubriand,Hnasse,3,API,9
2011,Chateaubriand,Hnasse,3,BEB,0
2011,Chateaubriand,Hnasse,3,CAS,0
2011,Chateaubriand,Hnasse,3,SAU,0
2011,Chateaubriand,Hnasse,4,ALO,0
2011,Chateaubriand,Hnasse,4,BEB,0
2011,Chateaubriand,Hnasse,4,CAS,0
2011,Chateaubriand,Hnasse,4,NAP,0
2011,Chateaubriand,Hnasse,4,DAW,0
2011,Chateaubriand,Hnasse,4,BLE,0
2011,Chateaubriand,Hnasse,4,TRU,0
2011,Chateaubriand,Hnasse,4,APE,10
2012,Chateaubriand,Hnasse,1,PAP,4
2012,Chateaubriand,Hnasse,1,AGL,0
2012,Chateaubriand,Hnasse,1,NAP,0
2012,Chateaubriand,Hnasse,1,APE,2
2012,Chateaubriand,Hnasse,2,PAP,4
2012,Chateaubriand,Hnasse,2,API,10
2012,Chateaubriand,Hnasse,2,CAS,0
2012,Chateaubriand,Hnasse,3,AGL,0
2012,Chateaubriand,Hnasse,3,CAS,0
2012,Chateaubriand,Hnasse,3,BLE,0
2012,Chateaubriand,Hnasse,4,PAP,0
2012,Chateaubriand,Hnasse,4,AGL,0
2012,Chateaubriand,Hnasse,4,BEB,0
2012,Chateaubriand,Hnasse,4,BOS,0
2012,Chateaubriand,Hnasse,4,CAS,0
2012,Chateaubriand,Hnasse,4,BLE,0
2012,Chateaubriand,Hnasse,4,APE,3
2013,Chateaubriand,Hnasse,1,ALO,0
2013,Chateaubriand,Hnasse,1,API,9
2013,Chateaubriand,Hnasse,1,TRU,0
2013,Chateaubriand,Hnasse,2,ALO,0
2013,Chateaubriand,Hnasse,2,NAP,0
2013,Chateaubriand,Hnasse,2,APE,2
2013,Chateaubriand,Hnasse,3,AGL,0
2013,Chateaubriand,Hnasse,3,TRU,0
2013,Chateaubriand,Hnasse,4,ALO,1
2013,Chateaubriand,Hnasse,4,API,11
2013,Chateaubriand,Hnasse,4,NAP,0
2013,Chateaubriand,Hnasse,4,BLE,0
2013,Chateaubriand,Hnasse,4,SAU,0
2014,Chateaubriand,Hnasse,1,BEB,0
2014,Chateaubriand,Hnasse,1,NAP,0
2014,Chateaubriand,Hnasse,1,DAW,0
2014,Chateaubriand,Hnasse,2,AGL,0
2014,Chateaubriand,Hnasse,2,API,26
2014,Chateaubriand,Hnasse,2,APE,24
2014,Chateaubriand,Hnasse,3,PAP,2
2014,Chateaubriand,Hnasse,3,AGL,0
2014,Chateaubriand,Hnasse,3,BLE,0
2014,Chateaubriand,Hnasse,4,ALO,0
2014,Chateaubriand,Hnasse,4,AGL,0
2014,Chateaubriand,Hnasse,4,NAP,0
2014,Chateaubriand,Hnasse,4,APE,7
2015,Chateaubriand,Hnasse,1,PAP,2
2015,Chateaubriand,Hnasse,1,API,12
2015,Chateaubriand,Hnasse,1,BEB,0
2015,Chateaubriand,Hnasse,1,CAS,0
2015,Chateaubriand,Hnasse,1,DAW,0
2015,Chateaubriand,Hnasse,1,TRU,0
2015,Chateaubriand,Hnasse,1,APE,11
2015,Chateaubriand,Hnasse,2,PAP,0
2015,Chateaubriand,Hnasse,2,CAS,0
2015,Chateaubriand,Hnasse,3,ALO,0
2015,Chateaubriand,Hnasse,3,AGL,0
2015,Chateaubriand,Hnasse,3,API,19
2015,Chateaubriand,Hnasse,3,BOS,0
2015,Chateaubriand,Hnasse,3,CAS,0
2015,Chateaubriand,Hnasse,3,TRU,0
2015,Chateaubriand,Hnasse,3,SAU,0
2015,Chateaubriand,Hnasse,4,PAP,2
2015,Chateaubriand,Hnasse,4,BEB,0
2015,Chateaubriand,Hnasse,4,CAS,0
2015,Chateaubriand,Hnasse,4,APE,2
2017,Chateaubriand,Hnasse,1,PAP,3
2017,Chateaubriand,Hnasse,1,AGL,0
2017,Chateaubriand,Hnasse,1,BEB,0
2017,Chateaubriand,Hnasse,1,SAU,0
2017,Chateaubriand,Hnasse,1,APE,12
2017,Chateaubriand,Hnasse,2,AGL,0
2017,Chateaubriand,Hnasse,2,BOS,0
2017,Chateaubriand,Hnasse,2,APE,18
2017,Chateaubriand,Hnasse,3,AGL,1
2017,Chateaubriand,Hnasse,3,BEB,0
2017,Chateaubriand,Hnasse,3,CAS,0
2017,Chateaubriand,Hnasse,3,DAW,0
2017,Chateaubriand,Hnasse,3,SAU,0
2017,Chateaubriand,Hnasse,3,APE,10
2017,Chateaubriand,Hnasse,4,ALO,0
2017,Chateaubriand,Hnasse,4,API,26
2017,Chateaubriand,Hnasse,4,BEB,0
2017,Chateaubriand,Hnasse,4,BOS,0
2017,Chateaubriand,Hnasse,4,CAS,0
2017,Chateaubriand,Hnasse,4,DAW,0
2017,Chateaubriand,Hnasse,4,SAU,0
2018,Chateaubriand,Hnasse,1,ALO,0
2018,Chateaubriand,Hnasse,1,AGL,0
2018,Chateaubriand,Hnasse,1,CAS,0
2018,Chateaubriand,Hnasse,1,NAP,0
2018,Chateaubriand,Hnasse,1,BLE,0
2018,Chateaubriand,Hnasse,1,TRU,0
2018,Chateaubriand,Hnasse,2,PAP,1
2018,Chateaubriand,Hnasse,2,BLE,0
2018,Chateaubriand,Hnasse,2,TRU,0
2018,Chateaubriand,Hnasse,2,SAU,0
2018,Chateaubriand,Hnasse,3,PAP,3
2018,Chateaubriand,Hnasse,3,TRU,0
2018,Chateaubriand,Hnasse,4,ALO,2
2018,Chateaubriand,Hnasse,4,BEB,0
2018,Chateaubriand,Hnasse,4,BOS,0
2018,Chateaubriand,Hnasse,4,BLE,0
2018,Chateaubriand,Hnasse,4,TRU,0
2018,Chateaubriand,Hnasse,4,SAU,0
2019,Chateaubriand,Hnasse,1,ALO,0
2019,Chateaubriand,Hnasse,1,BOS,0
2019,Chateaubriand,Hnasse,1,SAU,0
2019,Chateaubriand,Hnasse,1,APE,54
2019,Chateaubriand,Hnasse,2,BOS,0
2019,Chateaubriand,Hnasse,2,DAW,0
2019,Chateaubriand,Hnasse,2,SAU,0
2019,Chateaubriand,Hnasse,2,APE,9
2019,Chateaubriand,Hnasse,3,AGL,0
2019,Chateaubriand,Hnasse,3,BLE,0
2019,Chateaubriand,Hnasse,4,BOS,0
2019,Chateaubriand,Hnasse,4,CAS,0
2019,Chateaubriand,Hnasse,4,NAP,0
2019,Chateaubriand,Hnasse,4,DAW,0
2019,Chateaubriand,Hnasse,4,SAU,1
2019,Chateaubriand,Hnasse,4,APE,9
2004,Chateaubriand,Qanono,1,CAS,0
2004,Chateaubriand,Qanono,2,PAP,15
2004,Chateaubriand,Qanono,2,ALO,1
2004,Chateaubriand,Qanono,2,CAS,0
2004,Chateaubriand,Qanono,3,PAP,10
2004,Chateaubriand,Qanono,3,AGL,0
2004,Chateaubriand,Qanono,3,CAS,0
2004,Chateaubriand,Qanono,3,DAW,0
2004,Chateaubriand,Qanono,3,BLE,0
2004,Chateaubriand,Qanono,3,APE,0
2004,Chateaubriand,Qanono,4,ALO,1
2004,Chateaubriand,Qanono,4,AGL,0
2004,Chateaubriand,Qanono,4,API,12
2004,Chateaubriand,Qanono,4,BOS,0
2004,Chateaubriand,Qanono,4,DAW,0
2004,Chateaubriand,Qanono,4,TRU,0
2005,Chateaubriand,Qanono,1,PAP,5
2005,Chateaubriand,Qanono,1,ALO,0
2005,Chateaubriand,Qanono,1,AGL,0
2005,Chateaubriand,Qanono,1,BEB,0
2005,Chateaubriand,Qanono,1,BOS,0
2005,Chateaubriand,Qanono,1,SAU,0
2005,Chateaubriand,Qanono,1,APE,18
2005,Chateaubriand,Qanono,2,API,15
2005,Chateaubriand,Qanono,2,DAW,0
2005,Chateaubriand,Qanono,2,BLE,0
2005,Chateaubriand,Qanono,2,APE,3
2005,Chateaubriand,Qanono,3,AGL,0
2005,Chateaubriand,Qanono,3,API,26
2005,Chateaubriand,Qanono,3,BEB,10
2005,Chateaubriand,Qanono,3,BOS,0
2005,Chateaubriand,Qanono,3,DAW,0
2005,Chateaubriand,Qanono,3,BLE,0
2005,Chateaubriand,Qanono,4,PAP,8
2005,Chateaubriand,Qanono,4,ALO,1
2005,Chateaubriand,Qanono,4,BEB,0
2005,Chateaubriand,Qanono,4,APE,4
2006,Chateaubriand,Qanono,1,PAP,7
2006,Chateaubriand,Qanono,1,ALO,0
2006,Chateaubriand,Qanono,1,AGL,0
2006,Chateaubriand,Qanono,1,BEB,1
2006,Chateaubriand,Qanono,1,CAS,0
2006,Chateaubriand,Qanono,1,DAW,0
2006,Chateaubriand,Qanono,1,TRU,0
2006,Chateaubriand,Qanono,1,SAU,0
2006,Chateaubriand,Qanono,2,AGL,0
2006,Chateaubriand,Qanono,2,BOS,0
2006,Chateaubriand,Qanono,2,CAS,0
2006,Chateaubriand,Qanono,2,BLE,0
2006,Chateaubriand,Qanono,2,SAU,0
2006,Chateaubriand,Qanono,3,BEB,0
2006,Chateaubriand,Qanono,3,BOS,0
2006,Chateaubriand,Qanono,3,NAP,0
2006,Chateaubriand,Qanono,3,BLE,0
2006,Chateaubriand,Qanono,3,TRU,0
2006,Chateaubriand,Qanono,4,ALO,0
2006,Chateaubriand,Qanono,4,CAS,0
2006,Chateaubriand,Qanono,4,DAW,0
2009,Chateaubriand,Qanono,1,ALO,0
2009,Chateaubriand,Qanono,1,BEB,0
2009,Chateaubriand,Qanono,1,BOS,0
2009,Chateaubriand,Qanono,1,TRU,0
2009,Chateaubriand,Qanono,1,SAU,0
2009,Chateaubriand,Qanono,2,PAP,11
2009,Chateaubriand,Qanono,2,BEB,0
2009,Chateaubriand,Qanono,2,NAP,0
2009,Chateaubriand,Qanono,3,PAP,9
2009,Chateaubriand,Qanono,3,ALO,0
2009,Chateaubriand,Qanono,3,CAS,0
2009,Chateaubriand,Qanono,4,TRU,0
2010,Chateaubriand,Qanono,1,API,14
2010,Chateaubriand,Qanono,1,BOS,0
2010,Chateaubriand,Qanono,1,CAS,0
2010,Chateaubriand,Qanono,1,DAW,0
2010,Chateaubriand,Qanono,1,BLE,0
2010,Chateaubriand,Qanono,2,PAP,7
2010,Chateaubriand,Qanono,2,ALO,0
2010,Chateaubriand,Qanono,2,BEB,0
2010,Chateaubriand,Qanono,2,BOS,0
2010,Chateaubriand,Qanono,2,CAS,0
2010,Chateaubriand,Qanono,2,DAW,0
2010,Chateaubriand,Qanono,2,BLE,0
2010,Chateaubriand,Qanono,2,APE,1
2010,Chateaubriand,Qanono,3,ALO,0
2010,Chateaubriand,Qanono,3,BEB,0
2010,Chateaubriand,Qanono,3,TRU,0
2010,Chateaubriand,Qanono,4,NAP,0
2010,Chateaubriand,Qanono,4,BLE,0
2010,Chateaubriand,Qanono,4,SAU,0
2011,Chateaubriand,Qanono,1,ALO,0
2011,Chateaubriand,Qanono,1,API,5
2011,Chateaubriand,Qanono,1,BOS,0
2011,Chateaubriand,Qanono,1,CAS,0
2011,Chateaubriand,Qanono,1,BLE,0
2011,Chateaubriand,Qanono,1,SAU,0
2011,Chateaubriand,Qanono,2,CAS,0
2011,Chateaubriand,Qanono,2,NAP,0
2011,Chateaubriand,Qanono,2,DAW,0
2011,Chateaubriand,Qanono,3,CAS,1
2011,Chateaubriand,Qanono,3,NAP,0
2011,Chateaubriand,Qanono,4,AGL,0
2011,Chateaubriand,Qanono,4,API,20
2011,Chateaubriand,Qanono,4,BEB,10
2011,Chateaubriand,Qanono,4,NAP,0
2011,Chateaubriand,Qanono,4,DAW,0
2011,Chateaubriand,Qanono,4,TRU,0
2011,Chateaubriand,Qanono,4,APE,4
2012,Chateaubriand,Qanono,1,AGL,0
2012,Chateaubriand,Qanono,2,BOS,0
2012,Chateaubriand,Qanono,2,NAP,0
2012,Chateaubriand,Qanono,2,BLE,0
2012,Chateaubriand,Qanono,2,SAU,0
2012,Chateaubriand,Qanono,3,AGL,0
2012,Chateaubriand,Qanono,3,BOS,0
2012,Chateaubriand,Qanono,3,NAP,0
2012,Chateaubriand,Qanono,3,DAW,0
2012,Chateaubriand,Qanono,3,SAU,0
2012,Chateaubriand,Qanono,4,API,19
2012,Chateaubriand,Qanono,4,NAP,0
2013,Chateaubriand,Qanono,1,ALO,0
2013,Chateaubriand,Qanono,1,API,9
2013,Chateaubriand,Qanono,1,BOS,0
2013,Chateaubriand,Qanono,1,CAS,0
2013,Chateaubriand,Qanono,1,NAP,0
2013,Chateaubriand,Qanono,1,BLE,0
2013,Chateaubriand,Qanono,3,ALO,0
2013,Chateaubriand,Qanono,3,BEB,0
2013,Chateaubriand,Qanono,3,BLE,0
2013,Chateaubriand,Qanono,3,APE,4
2013,Chateaubriand,Qanono,4,PAP,7
2013,Chateaubriand,Qanono,4,AGL,0
2013,Chateaubriand,Qanono,4,BEB,0
2013,Chateaubriand,Qanono,4,NAP,1
2013,Chateaubriand,Qanono,4,TRU,0
2013,Chateaubriand,Qanono,4,SAU,0
2013,Chateaubriand,Qanono,4,APE,3
2014,Chateaubriand,Qanono,1,API,13
2014,Chateaubriand,Qanono,1,CAS,0
2014,Chateaubriand,Qanono,1,NAP,0
2014,Chateaubriand,Qanono,1,BLE,0
2014,Chateaubriand,Qanono,2,API,0
2014,Chateaubriand,Qanono,2,TRU,0
2014,Chateaubriand,Qanono,2,SAU,0
2014,Chateaubriand,Qanono,3,API,10
2014,Chateaubriand,Qanono,3,BEB,0
2014,Chateaubriand,Qanono,3,BOS,0
2014,Chateaubriand,Qanono,3,SAU,0
2014,Chateaubriand,Qanono,4,ALO,0
2014,Chateaubriand,Qanono,4,AGL,0
2014,Chateaubriand,Qanono,4,BEB,0
2014,Chateaubriand,Qanono,4,BOS,0
2014,Chateaubriand,Qanono,4,BLE,0
2017,Chateaubriand,Qanono,1,AGL,0
2017,Chateaubriand,Qanono,1,BOS,0
2017,Chateaubriand,Qanono,1,NAP,0
